Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,GOOGL,IBM,MSFT,GOOGL,IBM,MSFT,GOOGL,IBM,MSFT,GOOGL,IBM,MSFT,GOOGL,IBM,MSFT,GOOGL,IBM,MSFT
Date,,,,,,,,,,,,,,,,,,
2019-12-31 00:00:00+00:00,66.72760772705078,101.55233001708984,150.83773803710938,66.96949768066406,128.1453094482422,157.6999969482422,67.03299713134766,128.2218017578125,157.77000427246094,66.60649871826172,126.57743835449219,156.4499969482422,66.78949737548828,126.70172119140625,156.77000427246094,19514000,3951265,18369400
2020-01-02 00:00:00+00:00,68.18681335449219,102.59786224365234,153.6306915283203,68.43399810791016,129.46463012695312,160.6199951171875,68.43399810791016,129.94264221191406,160.72999572753906,67.32450103759766,128.8432159423828,158.3300018310547,67.42050170898438,129.06309509277344,158.77999877929688,27278000,3293436,22622100
2020-01-03 00:00:00+00:00,67.83010864257812,101.7796401977539,151.7177276611328,68.07599639892578,128.43212890625,158.6199951171875,68.6875,128.92926025390625,159.9499969482422,67.36599731445312,127.6864242553711,158.05999755859375,67.4000015258789,127.69598388671875,158.32000732421875,23408000,2482890,21116200
2020-01-06 00:00:00+00:00,69.63805389404297,101.59780883789062,152.10987854003906,69.8905029296875,128.2026824951172,159.02999877929688,69.91600036621094,128.33651733398438,159.10000610351562,67.55000305175781,127.34225463867188,156.50999450683594,67.58149719238281,127.55258178710938,157.0800018310547,46768000,2537073,20813700
2020-01-07 00:00:00+00:00,69.50354766845703,101.66596221923828,150.72296142578125,69.75550079345703,128.28871154785156,157.5800018310547,70.17500305175781,129.0248565673828,159.6699981689453,69.5780029296875,127.53346252441406,157.32000732421875,70.02300262451172,127.81070709228516,159.32000732421875,34330000,3232977,21634100
2020-01-08 00:00:00+00:00,69.99825286865234,102.5145263671875,153.12374877929688,70.25199890136719,129.35946655273438,160.08999633789062,70.59249877929688,129.88528442382812,160.8000030517578,69.63150024414062,128.0305938720703,157.9499969482422,69.74099731445312,128.5946502685547,158.92999267578125,35314000,4545916,27746500
2020-01-09 00:00:00+00:00,70.73308563232422,103.59793853759766,155.03672790527344,70.989501953125,130.72657775878906,162.08999633789062,71.43399810791016,130.77438354492188,162.22000122070312,70.510498046875,129.35946655273438,161.02999877929688,71.09649658203125,129.7705535888672,161.83999633789062,33200000,3902208,21385000
2020-01-10 00:00:00+00:00,71.18993377685547,103.56005096435547,154.3193817138672,71.447998046875,130.67877197265625,161.33999633789062,71.74700164794922,131.806884765625,163.22000122070312,70.9800033569336,130.31549072265625,161.17999267578125,71.47350311279297,130.9751434326172,162.82000732421875,26258000,3405148,20725900
2020-01-13 00:00:00+00:00,71.74143981933594,103.49185180664062,156.17494201660156,72.00150299072266,130.5927276611328,163.27999877929688,72.0739974975586,130.6309814453125,163.30999755859375,71.26850128173828,129.13002014160156,161.25999450683594,71.76249694824219,129.52198791503906,161.75999450683594,30730000,3693426,21626500
2020-01-14 00:00:00+00:00,71.2711410522461,102.9009017944336,155.0749969482422,71.52950286865234,129.84703063964844,162.1300048828125,72.13150024414062,131.10899353027344,163.60000610351562,71.38849639892578,129.5889129638672,161.72000122070312,72.0,130.28680419921875,163.38999938964844,26076000,3850326,23477400
2020-01-15 00:00:00+00:00,71.70008087158203,103.50701141357422,156.0792694091797,71.95999908447266,130.6118621826172,163.17999267578125,72.03900146484375,131.988525390625,163.94000244140625,71.58300018310547,129.7418670654297,162.57000732421875,71.6510009765625,130.0191192626953,162.6199951171875,21550000,4232011,21417900
2020-01-16 00:00:00+00:00,72.24610900878906,104.53739929199219,158.93917846679688,72.50800323486328,131.91204833984375,166.1699981689453,72.53500366210938,132.11280822753906,166.24000549316406,72.0,130.98471069335938,164.02999877929688,72.27249908447266,131.28106689453125,164.35000610351562,26080000,4519661,23865400
2020-01-17 00:00:00+00:00,73.70880126953125,104.78739929199219,159.82870483398438,73.97599792480469,132.2275390625,167.10000610351562,74.02749633789062,132.2466583251953,167.47000122070312,72.82749938964844,130.17208862304688,165.42999267578125,73.12699890136719,130.53536987304688,167.4199981689453,52424000,5881972,34371700
2020-01-21 00:00:00+00:00,73.84481048583984,105.43894958496094,159.25482177734375,74.11250305175781,133.04971313476562,166.5,74.49400329589844,133.2218017578125,168.19000244140625,73.510498046875,131.5487518310547,166.42999267578125,73.94999694824219,131.74952697753906,166.67999267578125,48930000,7577329,29517200
2020-01-22 00:00:00+00:00,73.92550659179688,109.01496124267578,158.48968505859375,74.19349670410156,137.5621337890625,165.6999969482422,75.02899932861328,139.3785858154297,167.49000549316406,74.13300323486328,136.28106689453125,165.67999267578125,74.48650360107422,137.0172119140625,167.39999389648438,28458000,17228038,24138800
2020-01-23 00:00:00+00:00,73.96636199951172,108.24219512939453,159.46524047851562,74.2344970703125,136.58700561523438,166.72000122070312,74.67500305175781,138.0592803955078,166.8000030517578,74.01599884033203,135.89866638183594,165.27000427246094,74.37750244140625,137.85850524902344,166.19000244140625,26650000,5918059,19680800
2020-01-24 00:00:00+00:00,73.04371643066406,106.4920425415039,157.85836791992188,73.30850219726562,134.3785858154297,165.0399932861328,74.70999908447266,137.5908203125,167.52999877929688,73.15899658203125,134.28298950195312,164.4499969482422,74.64099884033203,137.08413696289062,167.50999450683594,29786000,5836889,24918100
2020-01-27 00:00:00+00:00,71.32793426513672,105.02225494384766,155.2184600830078,71.58650207519531,132.52389526367188,162.27999877929688,71.8290023803711,133.91014099121094,163.3800048828125,70.9749984741211,132.02676391601562,160.1999969482422,71.5770034790039,132.4091796875,161.14999389648438,34132000,4358264,32078100
2020-01-28 00:00:00+00:00,72.2630386352539,105.72684478759766,158.2601318359375,72.5250015258789,133.41299438476562,165.4600067138672,72.73999786376953,134.29254150390625,165.75999450683594,71.51799774169922,132.64817810058594,163.07000732421875,72.08699798583984,133.36520385742188,163.77999877929688,29724000,3610374,24899900
2020-01-29 00:00:00+00:00,72.5719223022461,104.31765747070312,160.72781372070312,72.83499908447266,131.63479614257812,168.0399932861328,73.20700073242188,133.44168090820312,168.75,72.26950073242188,131.5487518310547,165.69000244140625,72.9229965209961,133.04971313476562,167.83999633789062,21566000,3194275,34754500
2020-01-30 00:00:00+00:00,72.44985961914062,103.62065887451172,165.26158142089844,72.7125015258789,130.75526428222656,172.77999877929688,72.76249694824219,130.9464569091797,174.0500030517578,71.75,129.034423828125,170.7899932861328,71.90499877929688,130.74569702148438,174.0500030517578,27110000,5290563,51597500
2020-01-31 00:00:00+00:00,71.38024139404297,108.89375305175781,162.82249450683594,71.63899993896484,137.4091796875,170.22999572753906,73.4834976196289,137.71510314941406,172.39999389648438,71.35299682617188,134.5984649658203,169.5800018310547,73.39299774169922,136.6156768798828,172.2100067138672,43822000,19868352,36142700
2020-02-03 00:00:00+00:00,73.86224365234375,110.81810760498047,166.79196166992188,74.12999725341797,139.8374786376953,174.3800048828125,74.31500244140625,140.8030548095703,174.5,72.83049774169922,137.5717010498047,170.39999389648438,73.0824966430664,137.90631103515625,170.42999267578125,71636000,9295488,30107000
2020-02-04 00:00:00+00:00,72.00946044921875,112.96976470947266,172.28216552734375,72.27050018310547,142.55258178710938,180.1199951171875,73.36699676513672,142.81069946289062,180.63999938964844,71.10150146484375,140.420654296875,176.30999755859375,72.72450256347656,141.28106689453125,177.13999938964844,95880000,5879566,36433300
2020-02-05 00:00:00+00:00,72.04134368896484,118.43983459472656,172.07171630859375,72.30249786376953,149.45506286621094,179.89999389648438,73.22899627685547,150.51625061035156,184.1999969482422,71.48400115966797,143.54684448242188,178.41000366210938,73.18049621582031,143.6042022705078,184.02999877929688,36376000,15048593,39186300
2020-02-06 00:00:00+00:00,73.53194427490234,118.76560974121094,175.6394500732422,73.79850006103516,149.86614990234375,183.6300048828125,74.0780029296875,151.76864624023438,183.82000732421875,72.52400207519531,148.5850830078125,180.05999755859375,72.5989990234375,149.92352294921875,180.97000122070312,37822000,8786923,27751400
2020-02-07 00:00:00+00:00,73.68836975097656,117.44125366210938,175.8881072998047,73.95549774169922,146.66348266601562,183.88999938964844,74.26249694824219,148.69981384277344,185.6300048828125,73.27050018310547,146.1950225830078,182.47999572753906,73.36949920654297,147.7533416748047,182.85000610351562,28360000,6718876,33529100
2020-02-10 00:00:00+00:00,75.1605453491211,118.22208404541016,180.48880004882812,75.43299865722656,147.6386260986328,188.6999969482422,75.44400024414062,147.64817810058594,188.83999633789062,73.76000213623047,144.91395568847656,183.25,73.86150360107422,146.24282836914062,183.5800018310547,38302000,5480831,35844300
2020-02-11 00:00:00+00:00,75.23027801513672,117.49481964111328,176.4141845703125,75.50299835205078,146.73040771484375,184.44000244140625,76.49400329589844,148.3938751220703,190.6999969482422,75.27249908447266,146.0133819580078,183.5,75.66349792480469,148.29827880859375,190.64999389648438,34852000,4011515,53159900
2020-02-12 00:00:00+00:00,75.65724182128906,118.89576721191406,176.6724395751953,75.93150329589844,148.47991943359375,184.7100067138672,76.01499938964844,148.75717163085938,185.85000610351562,75.43350219726562,146.76864624023438,181.85000610351562,75.79299926757812,146.988525390625,185.5800018310547,31042000,4641939,47062900
2020-02-13 00:00:00+00:00,75.39618682861328,118.13024139404297,175.71592712402344,75.66950225830078,147.52389526367188,183.7100067138672,76.29750061035156,148.02102661132812,186.22999572753906,75.19999694824219,146.66348266601562,182.8699951171875,75.5,147.58126831054688,183.0800018310547,22914000,3996452,35295800
2020-02-14 00:00:00+00:00,75.66221618652344,115.36661529541016,177.2845916748047,75.9365005493164,144.07266235351562,185.35000610351562,76.00250244140625,147.76290893554688,185.41000366210938,75.27749633789062,143.18356323242188,182.64999389648438,75.72650146484375,147.62905883789062,183.25,23198000,6379763,23149500
2020-02-18 00:00:00+00:00,75.69759368896484,115.67283630371094,179.082763671875,75.97200012207031,144.45506286621094,187.22999572753906,76.52799987792969,144.72274780273438,187.6999969482422,75.55049896240234,143.0592803955078,185.5,75.71700286865234,143.2026824951172,185.61000061035156,25642000,3496778,27792200
2020-02-19 00:00:00+00:00,75.96810913085938,115.48910522460938,179.61981201171875,76.24349975585938,144.22561645507812,187.27999877929688,76.53700256347656,145.2103271484375,188.17999267578125,76.04900360107422,143.69981384277344,186.47000122070312,76.36000061035156,144.87571716308594,188.05999755859375,22746000,2858613,29997500
2020-02-20 00:00:00+00:00,75.57553100585938,115.76470947265625,176.8768768310547,75.84950256347656,144.56979370117188,184.4199981689453,76.35350036621094,144.9521942138672,187.25,75.21299743652344,142.93499755859375,181.10000610351562,75.95050048828125,144.17782592773438,186.9499969482422,25962000,3013003,36862400
2020-02-21 00:00:00+00:00,73.90507507324219,114.70829010009766,171.28530883789062,74.1729965209961,143.25047302246094,178.58999633789062,75.54750061035156,144.397705078125,183.5,73.92449951171875,142.29444885253906,177.25,75.22899627685547,144.397705078125,183.1699981689453,42520000,3699597,48572600
2020-02-24 00:00:00+00:00,70.736572265625,112.0977783203125,163.90029907226562,70.99299621582031,139.9904327392578,170.88999938964844,71.81900024414062,141.53919982910156,174.5500030517578,70.3395004272461,138.9866180419922,163.22999572753906,71.15249633789062,139.11090087890625,167.77000427246094,49560000,5703210,68311100
2020-02-25 00:00:00+00:00,69.06562805175781,108.48444366455078,161.19561767578125,69.31600189208984,135.47801208496094,168.07000732421875,71.84249877929688,140.602294921875,174.83999633789062,69.02100372314453,135.0478057861328,167.64999389648438,71.55000305175781,140.06692504882812,174.1999969482422,51580000,6497229,68073300
2020-02-26 00:00:00+00:00,69.27237701416016,106.98400115966797,163.20974731445312,69.52349853515625,133.6042022705078,170.1699981689453,70.68350219726562,137.72467041015625,173.25999450683594,68.82749938964844,133.46080017089844,168.2100067138672,69.7490005493164,136.6156768798828,169.7100067138672,49776000,5656663,56206100
2020-02-27 00:00:00+00:00,65.51001739501953,101.90080261230469,151.71011352539062,65.74749755859375,127.25621032714844,158.17999267578125,68.47000122070312,132.5908203125,167.02999877929688,65.71199798583984,127.16061401367188,157.97999572753906,67.95700073242188,131.20458984375,163.32000732421875,62290000,8808471,93174900
2020-02-28 00:00:00+00:00,66.72063446044922,99.63480377197266,155.38343811035156,66.9625015258789,124.42638397216797,162.00999450683594,67.12249755859375,125.3250503540039,163.7100067138672,63.410499572753906,120.80306243896484,152.0,63.71549987792969,124.26386260986328,152.41000366210938,80198000,13607832,97012700
2020-03-02 00:00:00+00:00,69.06562805175781,102.8117904663086,165.7225341796875,69.31600189208984,128.3938751220703,172.7899932861328,69.37349700927734,128.52772521972656,172.9199981689453,66.26000213623047,122.32313537597656,162.30999755859375,67.56950378417969,125.0,165.30999755859375,55430000,8923844,71030800
2020-03-03 00:00:00+00:00,66.6444091796875,98.67789459228516,157.78115844726562,66.88600158691406,123.23136138916016,164.50999450683594,70.40950012207031,130.11471557617188,175.0,66.46199798583984,122.17973327636719,162.25999450683594,69.88400268554688,128.5659637451172,173.8000030517578,56602000,8259321,71677000
2020-03-04 00:00:00+00:00,68.83048248291016,102.75054931640625,163.5741424560547,69.08000183105469,128.31739807128906,170.5500030517578,69.13899993896484,128.374755859375,170.6999969482422,66.8499984741211,123.32695770263672,165.6199951171875,67.947998046875,125.79350280761719,168.49000549316406,47598000,5226234,49814400
2020-03-05 00:00:00+00:00,65.50055694580078,99.17549133300781,159.46923828125,65.73799896240234,123.85277557373047,166.27000427246094,67.68150329589844,126.47227478027344,170.8699951171875,65.08200073242188,122.8011474609375,165.69000244140625,67.27749633789062,124.76099395751953,166.0500030517578,54380000,5696725,47817300
2020-03-06 00:00:00+00:00,64.55299377441406,97.78221130371094,154.96153259277344,64.78700256347656,122.11280822753906,161.57000732421875,65.13749694824219,122.6864242553711,163.11000061035156,62.86050033569336,119.04397583007812,156.0,63.497501373291016,121.12810516357422,162.61000061035156,64640000,8570192,72821100
2020-03-09 00:00:00+00:00,60.56993103027344,90.18807983398438,144.4593505859375,60.78950119018555,112.62906646728516,150.6199951171875,62.63650131225586,117.02677154541016,157.75,59.902000427246094,112.12236785888672,150.0,60.24800109863281,114.87571716308594,151.0,69252000,11252345,70419300
2020-03-10 00:00:00+00:00,63.52820587158203,95.5162124633789,154.33802795410156,63.75849914550781,119.2829818725586,160.9199981689453,63.79249954223633,119.38814544677734,161.02999877929688,60.72549819946289,110.6692123413086,152.5800018310547,62.71950149536133,117.38050079345703,158.16000366210938,54872000,11935592,65354400
2020-03-11 00:00:00+00:00,60.32630920410156,90.31056213378906,147.3462371826172,60.54499816894531,112.78202819824219,153.6300048828125,62.846500396728516,117.18929290771484,157.6999969482422,59.55699920654297,111.26194763183594,151.14999389648438,62.41350173950195,115.68833923339844,157.1300048828125,54732000,8835039,56371600
2020-03-12 00:00:00+00:00,55.37675476074219,78.7049789428711,133.37216186523438,55.57749938964844,98.2887191772461,139.05999755859375,59.4375,104.97132110595703,153.47000122070312,55.423500061035156,97.78202819824219,138.5800018310547,56.13100051879883,104.82791900634766,145.3000030517578,94326000,13088284,93226400
2020-03-13 00:00:00+00:00,60.494205474853516,82.63986206054688,152.33351135253906,60.7135009765625,103.20267486572266,158.8300018310547,60.720001220703125,104.35946655273438,161.91000366210938,55.614498138427734,96.37667083740234,140.72999572753906,58.7495002746582,103.90057373046875,147.5,79400000,13077197,92727400
2020-03-16 00:00:00+00:00,53.456214904785156,75.84952545166016,129.88104248046875,53.650001525878906,94.7227554321289,135.4199981689453,57.27349853515625,102.6864242553711,149.35000610351562,53.354000091552734,90.82218170166016,135.0,54.480499267578125,93.69024658203125,140.0,96520000,11054128,87905900
2020-03-17 00:00:00+00:00,55.701080322265625,81.6446762084961,140.5749969482422,55.90299987792969,101.95984649658203,146.57000732421875,56.29999923706055,102.67686462402344,147.5,52.45500183105469,92.82982635498047,135.0,54.53200149536133,96.18547058105469,140.0,83194000,9684182,81059800
2020-03-18 00:00:00+00:00,54.36243438720703,79.27149963378906,134.65733337402344,54.55950164794922,98.99617767333984,140.39999389648438,55.2495002746582,102.22753143310547,146.0,51.849998474121094,95.02867889404297,135.02000427246094,52.99700164794922,95.03823852539062,138.0,93044000,9176035,81593200
2020-03-19 00:00:00+00:00,55.38273620605469,76.8141098022461,136.87286376953125,55.583499908447266,95.9273452758789,142.7100067138672,57.63050079345703,99.13002014160156,150.14999389648438,52.77750015258789,93.91969299316406,139.0,54.4109992980957,97.82982635498047,142.77000427246094,74064000,8782739,85922700
2020-03-20 00:00:00+00:00,53.21758270263672,73.02470397949219,131.7321014404297,53.410499572753906,91.19503021240234,137.35000610351562,56.92399978637695,96.54875946044922,147.10000610351562,53.10499954223633,90.54492950439453,135.86000061035156,56.54499816894531,96.4818344116211,146.0,82878000,11031639,84866200
2020-03-23 00:00:00+00:00,52.5161247253418,72.55006408691406,130.41815185546875,52.70650100708008,90.602294921875,135.97999572753906,53.34550094604492,93.44168090820312,140.57000732421875,50.44350051879883,86.57743835449219,132.52000427246094,52.81850051879883,90.43977355957031,137.00999450683594,83672000,10176952,78975200
2020-03-24 00:00:00+00:00,56.29642105102539,80.74897766113281,142.2725830078125,56.5004997253418,100.84130096435547,148.33999633789062,56.666500091552734,101.37667083740234,149.60000610351562,54.32149887084961,94.89483642578125,141.27000427246094,55.19900131225586,95.59273529052734,143.75,72468000,8340699,82516700
2020-03-25 00:00:00+00:00,54.88204574584961,81.03223419189453,140.91067504882812,55.08100128173828,101.19503021240234,146.9199981689453,57.30849838256836,107.53346252441406,154.3300018310547,54.1505012512207,98.3078384399414,144.44000244140625,56.229000091552734,100.84130096435547,148.91000366210938,90324000,9052084,75638200
2020-03-26 00:00:00+00:00,57.935977935791016,86.42161560058594,149.72476196289062,58.145999908447266,107.92543029785156,156.11000061035156,58.57400131225586,108.17399597167969,156.66000366210938,54.60150146484375,100.9273452758789,148.3699951171875,55.736000061035156,102.20841217041016,148.39999389648438,76562000,7482561,64568100
2020-03-27 00:00:00+00:00,55.3124885559082,82.70109558105469,143.57693481445312,55.51300048828125,103.27915954589844,149.6999969482422,57.5525016784668,106.5965576171875,154.88999938964844,55.20000076293945,102.9158706665039,149.1999969482422,56.37350082397461,103.80496978759766,151.75,62794000,6718458,57042300
2020-03-30 00:00:00+00:00,57.10847473144531,86.45223999023438,153.67628479003906,57.31549835205078,107.96366882324219,160.22999572753906,57.54999923706055,108.4703598022461,160.60000610351562,54.92449951171875,103.06883239746094,150.00999450683594,56.63199996948242,103.33651733398438,152.44000244140625,58736000,5820467,63420300
2020-03-31 00:00:00+00:00,57.88764953613281,84.92118072509766,151.25936889648438,58.09749984741211,106.05162811279297,157.7100067138672,58.66999816894531,108.80496978759766,164.77999877929688,56.83599853515625,105.3250503540039,156.55999755859375,57.436500549316406,107.07456970214844,159.39999389648438,65228000,6635092,77927200
2020-04-01 00:00:00+00:00,54.90596008300781,80.48869323730469,145.88839721679688,55.10499954223633,100.51625061035156,152.11000061035156,56.47100067138672,105.08604431152344,157.75,54.67449951171875,99.92351531982422,150.82000732421875,56.20000076293945,101.68260192871094,153.0,51970000,6394093,57969900
2020-04-02 00:00:00+00:00,55.6497688293457,84.2092056274414,148.90953063964844,55.85150146484375,105.16252136230469,155.25999450683594,56.13850021362305,105.46845245361328,155.47999572753906,54.65650177001953,100.51625061035156,150.36000061035156,55.0,100.73613739013672,151.86000061035156,56410000,6619820,49630700
2020-04-03 00:00:00+00:00,54.43765640258789,81.40734100341797,147.53807067871094,54.6349983215332,101.66348266601562,153.8300018310547,55.93949890136719,105.22944641113281,157.3800048828125,53.75400161743164,100.30592346191406,152.19000244140625,55.73550033569336,104.13002014160156,155.10000610351562,51374000,4747585,41243300
2020-04-06 00:00:00+00:00,58.94581985473633,87.89910888671875,158.51011657714844,59.15950012207031,109.77055358886719,165.27000427246094,59.537498474121094,110.54492950439453,166.5,56.25,105.28680419921875,157.5800018310547,56.650001525878906,105.49713134765625,160.32000732421875,63320000,7357773,67111700
2020-04-07 00:00:00+00:00,58.9144287109375,87.99098205566406,156.8029022216797,59.12799835205078,109.8852767944336,163.49000549316406,61.03900146484375,114.31166076660156,170.0,58.86249923706055,109.818359375,163.25999450683594,60.85049819946289,113.57552337646484,169.58999633789062,61620000,5852684,62769000
2020-04-08 00:00:00+00:00,60.132015228271484,91.32106018066406,158.3758544921875,60.349998474121094,114.04397583007812,165.1300048828125,60.744998931884766,114.68450927734375,166.6699981689453,59.1974983215332,110.00955963134766,163.5,60.154998779296875,111.19503021240234,165.6699981689453,40334000,5395896,48318200
2020-04-09 00:00:00+00:00,60.110591888427734,93.01293182373047,158.38540649414062,60.32849884033203,116.15679168701172,165.13999938964844,61.0994987487793,117.51434326171875,167.3699951171875,59.62099838256836,114.8852767944336,163.3300018310547,60.909000396728516,115.181640625,166.36000061035156,54028000,5832705,51385100
2020-04-13 00:00:00+00:00,60.301902770996094,92.7449722290039,158.74034118652344,60.52050018310547,115.82218170166016,165.50999450683594,60.72600173950195,116.44359588623047,165.57000732421875,59.11650085449219,112.84894561767578,162.3000030517578,60.07500076293945,116.28107452392578,164.35000610351562,38702000,5355206,41905300
2020-04-14 00:00:00+00:00,63.03300476074219,94.85784149169922,166.59527587890625,63.26150131225586,118.46080017089844,173.6999969482422,63.787498474121094,119.6749496459961,173.75,61.426998138427734,117.22753143310547,168.0,61.99850082397461,118.03059387207031,169.0,63358000,5322780,52874300
2020-04-15 00:00:00+00:00,62.637935638427734,90.86174774169922,164.84979248046875,62.8650016784668,113.4703598022461,171.8800048828125,63.75550079345703,114.9043960571289,173.57000732421875,61.70000076293945,111.62523651123047,169.24000549316406,62.32550048828125,113.88145446777344,171.1999969482422,42236000,5896616,40940800
2020-04-16 00:00:00+00:00,62.6444091796875,88.59574890136719,169.79869079589844,62.871498107910156,110.64053344726562,177.0399932861328,63.667999267578125,114.48374938964844,177.27999877929688,61.90999984741211,109.38814544677734,172.89999389648438,63.356998443603516,113.77629089355469,174.3000030517578,57896000,6754650,50479600
2020-04-17 00:00:00+00:00,63.71900939941406,91.95647430419922,171.29489135742188,63.95000076293945,114.83747863769531,178.60000610351562,64.5,115.0956039428711,180.0,63.29999923706055,112.73422241210938,175.8699951171875,64.08499908447266,114.05353546142578,179.5,51050000,5194436,52765600
2020-04-20 00:00:00+00:00,62.829734802246094,92.17848205566406,167.89968872070312,63.057498931884766,115.1147232055664,175.05999755859375,63.840999603271484,117.45697784423828,178.75,62.821998596191406,112.94454956054688,174.99000549316406,63.49449920654297,113.9101333618164,176.6300048828125,35292000,8558058,36669600
2020-04-21 00:00:00+00:00,60.38908386230469,89.38426208496094,160.95582580566406,60.608001708984375,111.62523651123047,167.82000732421875,62.5,111.99808502197266,173.6699981689453,60.25,107.13192749023438,166.11000061035156,62.135501861572266,108.98661804199219,173.5,49648000,15009054,56203700
2020-04-22 00:00:00+00:00,62.693233489990234,91.33638000488281,166.4226837158203,62.920501708984375,114.06309509277344,173.52000427246094,63.99399948120117,115.03823852539062,174.0,61.86000061035156,112.38050079345703,170.82000732421875,62.05550003051758,114.59847259521484,171.38999938964844,46296000,7412479,34620200
2020-04-23 00:00:00+00:00,63.32892608642578,92.8980712890625,164.40859985351562,63.55849838256836,116.01338195800781,171.4199981689453,64.40750122070312,117.61949920654297,175.05999755859375,63.0265007019043,113.88145446777344,170.91000366210938,63.2869987487793,114.31166076660156,174.11000061035156,34202000,7198154,32790800
2020-04-24 00:00:00+00:00,63.59944534301758,95.47794342041016,167.41058349609375,63.83000183105469,119.23518371582031,174.5500030517578,63.885501861572266,119.50286865234375,174.55999755859375,62.20000076293945,115.44933319091797,170.7100067138672,62.75,117.02677154541016,172.05999755859375,37402000,5215251,34277600
2020-04-27 00:00:00+00:00,63.313480377197266,96.39659118652344,166.93101501464844,63.542999267578125,120.38240814208984,174.0500030517578,64.70500183105469,121.40535736083984,176.89999389648438,63.25299835205078,119.95220184326172,173.3000030517578,64.5999984741211,120.03823852539062,176.58999633789062,44186000,5150295,33194400
